,smiles,rt
46401,OC(=Nc1ccccc1Cl)N(CCc1ccccc1)Cc1ccccn1,851.9
46402,CCc1cccc(N=C(O)Cn2nc3cc(C)nc(Nc4ccccc4C)n3c2=O)c1,710.7
46403,CC(C)n1nccc1-c1csc(S(=O)(=O)N2CCC3(CC2)OCCO3)c1,922.5
46404,COc1cccc(/C=C2\CCc3ccccc3C2=O)c1,1195.0
46405,CCOCCCN=C(O)CN1C(=O)CCCc2ccccc21,681.4
46406,COc1ccc(N2CCN(C(=O)c3cc4c(s3)CN(C3CCCC3)C4)CC2)cc1,622.6
46407,COCc1nnc(N=C(O)C2CCN(C(=O)c3ccccc3Cl)CC2)s1,669.9
46408,Cc1cc(C)n(-c2ccnc(N3CCC(C(O)=NCCc4ccccc4)CC3)n2)n1,838.7
46409,Cc1cc(C(=O)N2CCCCCC2)nc2cc(-c3cccs3)nn12,977.0
46410,CCCOc1cccc2c1CCN(Cc1ccc(F)cc1)C2=O,1036.7
46411,CCCCOc1ccc(-c2ccc(=O)n(Cc3nc(-c4ccccc4Br)no3)n2)cc1,1260.5
46412,Clc1ccc(Cl)c(-c2ccc(CNCCCn3ccnc3)o2)c1,589.1
46413,Cc1ccccc1N=C(O)N1CCC[C@@H]1c1nc(-c2ccc(F)cc2F)no1,932.1
46414,Cc1ccc(Cn2c(N3CCC[C@H](C(O)=NCCc4cccs4)C3)nc3ccsc3c2=O)cc1,1002.9
46415,Cc1oc(-c2ccc(C(=O)NCCCN3CCN(C)CC3)cc2)nc1C[S@](=O)c1ccccc1,581.1
46416,COc1cc(OC)cc(N2C(=O)[C@@H]3[C@@H](N=NN3Cc3nc(-c4ccccc4)no3)C2=O)c1,959.2
46417,CCS(=O)(=O)Nc1cccc(-c2nc3cccnc3s2)c1,720.4
46418,CCS(=O)(=O)N1CC(=O)N(c2ccc(Cl)cc2C)[C@](C)(C(O)=NCc2ccc(F)cc2)C1,881.8
46419,Cc1nc(Cn2cccc2C(=O)Nc2cccc(C)c2C)no1,821.1
46420,COc1ccc(NC(=O)Cn2c(C(C)C)nc3c(c2=O)CN(Cc2ccccc2)CC3)cc1,685.2
46421,COc1cccc(Cn2c(C(=O)N3CCC(C(O)=NCc4ccc(C)o4)CC3)cc3ccsc32)c1,970.0
46422,O=S(=O)(c1ccccc1)N1CC(F)(F)C[C@H]1COc1cccnc1,690.3
46423,COc1ccc([C@@H]2C3=C(CCCC3=O)N=C3NC(c4ccc(N(C)C)cc4)=NN32)cc1OC,660.1
46424,O=C(COc1ccccc1)Nc1ccc(-c2nc(-c3ccc(Cl)cc3)no2)cc1,1278.5
46425,O=c1c2c(CO)c(-c3ccccc3)nn2ccn1CC(O)=Nc1ccc2c(c1)OCO2,1027.5
46426,CCOC(=O)c1[nH]c(C)c(CCC(=O)N2CCC(C(O)=NCc3ccc(SC)cc3)CC2)c1C,814.6
46427,COc1ccc(Br)cc1CN=C(O)Cn1cnc2onc(C)c2c1=O,815.4
46428,COCCN=C(O)C[S@](=O)Cc1cnn(-c2ccccc2)c1-n1cccc1,678.3
46429,Cc1nc(-c2nnn(-c3ccccc3)c2C)sc1C(O)=NCCc1cccs1,936.3
46430,Cn1c(N2CCC[C@@H](C(O)=NCCN3CCN(c4ccccc4)CC3)C2)cc(=O)n(C)c1=O,589.4
46431,O=S(=O)(c1ccc(F)cc1)N1CCC2(CC1)NCCN=C2NCc1cccc(F)c1,691.1
46432,Cc1noc(-c2ccc(=O)n(CC(O)=Nc3ccccc3)c2)n1,667.2
46433,O=S(=O)(c1ccc(Cl)cc1)N1CCC2(CC1)NCCN=C2NCc1ccccc1F,730.4
46434,COc1cc(C)c(C(C)C)cc1S(=O)(=O)Nc1cccc(C)n1,781.3
46435,Cc1nc2nc(-c3ccc(C(C)(C)C)cc3)nn2c(C)c1CC(=O)N1CCC(C)CC1,1087.6
46436,OC(=Nc1ccc2c(c1)OCCO2)N1CC(c2nc(CCOCc3ccccc3)no2)C1,853.3
46437,CCc1ccccc1NC(O)=NC[C@@H](c1cccnc1)c1cn(C)c2ccccc12,710.7
46438,COc1ccccc1CCN1CC(=O)N(c2cccc(C)c2)[C@@H]2CS(=O)(=O)C[C@@H]21,849.9
46439,CSc1ccc(CN=C(O)[C@@H]2CCCN(C(=O)c3[nH]c(C)c(C(=O)OC(C)C)c3C)C2)cc1,929.1
46440,Cc1cccc(N2CCN(Cc3cc(O)nc(C(C)C)n3)CC2)c1C,660.4
46441,CCn1c(C(O)=N[C@H](C)CCc2ccccc2)cc2sccc21,1112.8
46442,O=S1(=O)NC(CC(O)=Nc2ccc(F)cc2F)=Nc2ccccc21,678.7
46443,CS(=O)(=O)N1CCC(C(O)=NCC2CCN(C(=O)Oc3ccccc3)CC2)CC1,662.8
46444,Cc1ccc(CN2CCN(CC(O)=Nc3ccc(Cl)cn3)C(=O)C2=O)cc1,759.2
46445,COc1ccc(CN=C(O)CSc2cc(N3CCN(c4ccccc4OC)CC3)ncn2)cc1,1093.0
46446,CC(C)n1cc(CN2CCCCCN=C(O)[C@@H]3CCC[C@@H]32)c2ccccc21,701.4
46447,CN1CCN(c2cccc(N=c3nc4c(-c5ccc(S(C)(=O)=O)cc5)cccn4[nH]3)c2)CC1,675.4
46448,O=C(O)c1cn(CCc2ccccc2)nc1S(=O)(=O)N1CCSCC1,838.3
46449,COc1ccc(-c2noc([C@H]3CC(=O)N(c4ccc(C)c(F)c4)C3)n2)c(OC)c1,947.8
46450,Cc1ccsc1CN1CCc2nc(N(C)Cc3cccnc3)nc(O)c2CC1,550.0
46451,Cc1ccc(CNC(=O)c2cc(C)n3nc(-c4ccccn4)cc3n2)cc1,924.3
46452,CCOCCCN=C(O)C1CCN(c2cc(Oc3ccc(CC)cc3)ncn2)CC1,645.7
46453,COc1ccccc1-c1nc(-c2ccc3c(c2)ncn3CCN2CCOCC2)no1,624.8
46454,Fc1cccc(-c2noc(-c3nnn4c3CO[C@H](c3ccc(Cl)cc3)C4)n2)c1,1174.3
46455,CCc1ccc(-c2cc3c(=O)n(Cc4noc(CN5CCN(C)CC5)n4)ccn3n2)cc1,647.0
46456,CCN1c2cc(C(O)=NCc3cccs3)ccc2C(=O)N2CCCC[C@@H]21,821.5
46457,OC(CCc1c(-c2ccccc2)nc2ccccn12)=NCc1cccc(Br)c1,691.0
46458,Cc1ccc(C)c(Cn2nc3c(S(=O)(=O)N4CCCCCC4)cccn3c2=O)c1,1054.8
46459,Cc1cc(NS(=O)(=O)c2cc(-c3n[nH]cc3C(=O)N3CCOCC3)oc2C)ccc1F,691.2
46460,Cc1oc2ccn(Cc3cccc(F)c3)c(=O)c2c1C(O)=NCc1ccc(F)cc1F,953.7
46461,C[C@@H](NC(=O)c1nnc(-c2ccc(S(=O)(=O)N(C)C)cc2)o1)c1ccccc1,839.9
46462,O=C(c1cc(F)ccc1Cl)N1CCN(c2cc(-c3ccc(F)cc3)[nH]n2)CC1,846.7
46463,COc1ccc(CCC(O)=NC2CCN(c3nnc4ccc(C(F)(F)F)cn34)CC2)cc1,766.8
46464,CCc1cccc(C)c1N=C(O)[C@@H]1CCN(S(C)(=O)=O)c2ccccc2O1,879.6
46465,COC(=O)c1ccc(NC(=O)Cn2c(=O)cc(-c3nc(C(C)C)no3)c3ccccc32)cc1,989.5
46466,CCn1cc(CCN2CCC(C(O)=NC(C)C)CC2)c2cccnc21,567.0
46467,CCC(O)=Nc1nc(-c2ccc3c(c2)N(CC)C(=O)CO3)c(C)s1,812.5
46468,CCOCCCN=C(O)[C@@H](C)n1c(=O)c(C(F)(F)F)nc2ccccc21,928.9
46469,O=C(Nc1c(C(O)=Nc2ccccc2F)oc2ccccc12)c1ccc(Br)o1,1186.8
46470,CC(C)c1noc(-c2cccnc2N2CCCN(Cc3cccc(Cl)c3)CC2)n1,742.4
46471,COC(=O)c1cnc2nc(C)ccc2c1Nc1ccc(F)c(Cl)c1,716.8
46472,Cc1cc(C(O)=Nc2c3c(nn2-c2ccccc2)CCC3)nn1C,733.1
46473,Cc1ccc(C)c(-c2nc(-c3ccc4c(c3)oc(=O)n4C)no2)c1,1219.9
46474,Cc1cnc(Nc2ccc(N3CCN(C)CC3)cc2)[nH]c1=Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,607.8
46475,COc1ccc(N=c2cc(C(=O)N3CCCC3)[nH]c3ccc(C)cc23)cc1,658.9
46476,CC(O)=N[C@H]1[C@@H](c2ccc(N(C)C)cc2)N=C2N=CNN2[C@@H]1c1ccccc1,549.6
46477,CCCCOc1ccc(CN=C(O)[C@H]2CCCN(c3nccc(C)n3)C2)cc1,930.4
46478,O=c1cc(-c2nc(C3CC3)no2)c2ccccc2n1CC(O)=NCc1ccc2c(c1)OCO2,906.3
46479,O=C(c1cc(C2CC2)on1)N1CCCC1,718.3
46480,COc1ccc(-c2nnc(Cc3nc(-c4ccc(F)cc4)no3)o2)cc1OC,906.8
46481,COc1cccc([C@H]2c3c(oc4ccc(C)cc4c3=O)C(=O)N2CCCN2CCOCC2)c1OC,807.8
46482,CCCCN1CCN(C(=O)c2cc(N=C(O)C3CCC3)cc3nc(C)ccc23)CC1,551.4
46483,O=C1C[C@@H](c2ccccc2)Oc2ccccc21,931.8
46484,CCCC(=O)c1cn(CC(O)=NCc2ccc3c(c2)OCCCO3)c2ccccc12,876.2
46485,COc1ccc(N2CCN(c3cc(SCC(O)=NCc4ccccc4)ncn3)CC2)cc1,823.1
46486,Cc1cc(C)cc(N=C(O)Cn2c(N3CCC(C)CC3)nc(C)cc2=O)c1,795.6
46487,COc1ccc(CC(O)=Nc2c(-c3ccc(F)cc3)nc3ccccn23)cc1OC,597.1
46488,CCc1ccc(-c2cn3cc(C(O)=NCCN4CCN(C)CC4)ccc3n2)cc1,572.6
46489,CC(=O)N1CCCSc2ccc(S(=O)(=O)N3CCC(CN4CCc5ccccc5C4)CC3)cc21,671.0
46490,Cc1nc(CC(O)=NCc2ccc(C(F)(F)F)cc2)sc1C(O)=NCc1ccccc1,804.7
46491,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N1CCN(C)CC1,609.3
46492,CCCNc1cc(N2CCC(CCC(O)=NCc3ccc(N4CCOCC4)cc3)CC2)ncn1,630.7
46493,CCc1nnc(-c2ccc3ccn(CC(=O)N4CCN(c5ccccc5)CC4)c3c2)o1,858.3
46494,CN1CCN(c2c(C(=O)c3ccccc3)cnc3cc4c(cc23)OCO4)CC1,559.8
46495,COCCC(=O)N1CCCn2nc(-c3cccc(OC)c3)cc2C1,643.5
46496,CC1CCN(S(=O)(=O)c2cc(-c3ccc(N4CCC[C@H](C)C4)nn3)cs2)CC1,914.9
46497,CCn1cc(C(O)=NCc2ccccc2C(F)(F)F)c2cccnc21,862.7
46498,COc1ccc(N=C(O)[C@@H]2CCc3nc(N4CCOCC4)ncc3C2)cc1F,718.1
46499,CO[C@@H]1CCC12CCN(C(=O)C1CCCCC1)CC2,902.6
46500,COc1cc(C[C@H](C)N)c(OC)cc1I,705.1
46501,CCn1cc(-c2nc(CC(=O)N3CCN(c4ccccc4F)CC3)cs2)c2cccnc21,975.7
46502,CCN=C(O)c1sc2nc(-c3cccc(F)c3)c(NCCOC)n2c1C,799.6
46503,Fc1ccccc1-c1noc(-c2nc(-c3cnccn3)no2)n1,876.8
46504,CC(C)N1C(=O)c2cccnc2Sc2cc(N=C(O)COc3ccccc3)ccc21,888.7
46505,Cc1c(Cl)cccc1N=C(O)N1C[C@@H](F)C[C@H]1C(=O)N1CCCCC1,717.6
46506,CCOc1ccc(-c2nc(-c3cccc(-c4ccnn4CC)c3)no2)cc1OCC,1303.2
46507,CCC(=O)N1CCc2cc(C(N)=O)ccc21,613.0
46508,COc1ncc[nH]c1=NC1CCN(C(=O)c2ccco2)CC1,689.7
46509,Cc1ccc2nc(-c3cccc(Cl)c3)c(Nc3ccc4c(c3)OCO4)n2c1,746.3
46510,CCN1C(=O)[C@H](CC(O)=NCCCN(C)C)Sc2ncccc21,559.2
46511,COCCn1cc2c3c(cccc31)CN(C(O)=Nc1cc(Cl)ccc1OC)CC2,1068.9
46512,COCCN1C(=O)CCc2cc(NS(=O)(=O)c3ccc4c(c3)CCC4)ccc21,854.4
46513,COc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)N=C3N=CNN32)c(OC)c1,667.5
46514,O=[N+]([O-])c1cccc(CSc2ccc3nnc(-c4cccs4)n3n2)c1,788.7
46515,COCc1cc2nn(CC(O)=Nc3cc(F)ccc3C)c(=O)n2c(-c2ccccc2)n1,853.4
46516,COc1cc(C)nc(-n2nc(C)cc2OC)n1,711.3
46517,Cc1ccc2c(=O)c3c([nH]c2c1C)CCN(CC(O)=NC1CCCCC1)C3,618.9
46518,CCc1noc(-c2cnc3nc(C)ccc3c2NCCc2ccccc2)n1,621.4
46519,N=c1[nH]nc(-c2ccc(Cl)cc2)[nH]1,604.7
46520,Cc1sc(-c2nnc(C3CCC3)o2)cc1N=C(O)Cc1ccc(F)cc1,1015.9
46521,O=c1cccnn1CCN=C(O)Cn1ccc2ccccc21,625.4
46522,CCN1C(=O)c2cc(S(=O)(=O)Nc3cc(F)ccc3C)ccc2Oc2cccnc21,1028.4
46523,CCN=C(O)N1CCOc2ccc(N(C)C)cc2C1,547.5
46524,CN(C)c1ccc(C(=O)N[C@H]2CCN(c3cc(-c4ccc(Cl)cc4)[nH]n3)C2)cc1,789.6
46525,CC[C@H](N=C(O)C1CCN(c2cncnc2N2CCCCC2)CC1)c1cccs1,706.0
46526,O=C(Cc1ccccc1F)N1CC[C@@H](c2nc(-c3ccccc3)no2)C1,922.3
46527,CCOc1ccc([C@@H]2Cn3nnc(-c4nc(-c5ccccc5Br)no4)c3CO2)cc1,1229.9
46528,COc1ccc(-n2c(=O)n(C)c(=O)c3cc(C(=O)Nc4ccc(F)cc4C)cnc32)cc1,866.1
46529,COc1ccc(-c2nnc3ccc(SCC(O)=Nc4nc(C)cs4)nn23)cc1OC,606.1
46530,CCOc1ccccc1-n1c([C@@H](C)N2CCN(C(=O)COc3ccc(Cl)cc3)CC2)nc2ccccc2c1=O,801.7
46531,CCc1nc2cc(-c3noc(-c4cccc(C#N)c4)n3)ccc2o1,1065.4
46532,OC(=NC1CCCCC1)[C@@H]1CCCN(c2ncc(-c3ccccc3)cn2)C1,1071.5
46533,CN(C)c1cccc(C(=O)N2CCC[C@H]2c2nc(-c3ccc(F)cc3)no2)c1,984.6
46534,Cc1cc(C)c(S(=O)(=O)N2CCN(C(=O)c3ccc4c(c3)OCO4)CC2)c(C)c1,911.5
46535,CCc1noc(C[C@H]2CCOC3(CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)C2)n1,1065.7
46536,S=C1SCN(CCc2ccccc2)CN1CCc1ccccc1,1207.8
46537,Cc1cccc(NS(=O)(=O)c2c[nH]c3ncccc23)c1C,762.0
46538,Cc1ccc(NC(=O)C2CCN(C(=O)c3ncn4c3CO[C@H](c3ccc(F)cc3)C4)CC2)cc1C,847.5
46539,Cc1cccc(N=C(O)CN2C(=O)C[C@@H](C)S(=O)(=O)c3ccccc32)c1,768.2
46540,COc1ccccc1-c1nc(Cn2nnc(-c3nc(-c4ccc5c(c4)OCO5)no3)c2C)c(C)o1,699.9
46541,Cc1ccc(F)c(N=C(O)c2cnc(-c3ccc(F)cc3)nc2-c2ccncc2)c1,953.5
46542,COC(=O)C1=CN(c2cccc(Br)c2)c2ccc(F)cc2S1(=O)=O,913.3
46543,CN1C(=O)CCc2cc(NC(=O)Cc3c(F)cccc3Cl)ccc21,783.6
46544,Cc1ccccc1N=C(O)Cn1nc2c(Oc3cccc(F)c3)nccn2c1=O,846.0
46545,CC(O)=Nc1ccc(NC(=O)Cn2ccn3nc(-c4ccc(F)cc4)c(CO)c3c2=O)cc1,670.5
46546,OC(=NCc1ccc(Cl)cc1)[C@H]1CCCN(c2nc(O)c3scc(-c4ccccc4)c3n2)C1,949.7
46547,Cc1sc2ccn(C)c(=O)c2c1C(O)=NCc1cc(F)ccc1F,780.7
46548,CN(C)C[C@@H]1CN(C2CCOCC2)C[C@H]1NS(=O)(=O)Cc1cccc(F)c1,552.9
46549,N=C(O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],650.5
46550,Cc1cccc(-c2noc(Cn3ncn4nc(-c5ccccc5Cl)cc4c3=O)n2)c1,1199.0
46551,CCn1cc(CCN=C(O)Nc2ccccc2OC)c2cccnc21,717.9
46552,COc1ccc(-c2ncc3c(=O)n(Cc4ccccc4C)c(=O)n(C)c3n2)cc1,679.0
46553,CCCn1cc(C(O)=NCC(=O)OC)c(S(=O)(=O)N2CCN(c3ccccc3OCC)CC2)n1,969.4
46554,Cc1cn(C)c(CC(O)=NCCN2CCOCC2)c1C(=O)O,571.5
46555,O=C(c1cccn1-c1cccnc1)N1CCC(C(O)=NC2CCCCC2)CC1,672.7
46556,COc1ccc2cc(C(=O)N3CCC(CC(=O)N4CCN(c5ccccn5)CC4)CC3)[nH]c2c1,623.1
46557,COc1ccc(NC(=O)N2CCC[C@H]2C(O)=Nc2ccc(C)c(Cl)c2)cc1,879.7
46558,Cc1nc(C)c(C(=O)N2CCC[C@@H]2c2nc(CCOCC3CC3)no2)s1,731.8
46559,Cc1nn([C@@H]2CCS(=O)(=O)C2)c(C)c1S(=O)(=O)NCc1ccco1,637.8
46560,Cc1nc(N2CCN(c3ccccn3)CC2)nc2oc(-c3ccccc3)nc12,754.6
46561,CCCCc1cc(=O)oc2cc(C)cc(O[C@@H](C)C(=O)N3CC[C@]4(O)CCCC[C@@H]4C3)c12,951.8
46562,COC(=O)c1ccc2c(=O)n(-c3ccc(Cl)cc3)c(N3CCN(c4ccccn4)CC3)nc2c1,752.7
46563,CN1CC[C@H](c2c[nH]c3ccccc23)C1,648.1
46564,O=C(O)c1cccn2c(=O)c3ccccc3nc12,627.2
46565,CC(C)Cn1c(CCN=C(O)c2cccc(F)c2)nc2cccnc21,709.3
46566,O=C1CCCc2cc(S(=O)(=O)N3CCC(C(O)=N[C@@H]4CCCc5ccccc54)CC3)ccc2N1,795.2
46567,COCc1nc([C@@H]2CCN(S(=O)(=O)Cc3ccccc3)C2)no1,795.2
46568,CCc1cccc(-n2nnnc2N2CCN(C(O)=Nc3ccc(C)c(F)c3)CC2)c1,980.8
46569,Cc1ccc(CN=C(O)N2CCC(OC3CCN(S(C)(=O)=O)CC3)CC2)cc1,759.5
46570,Cc1ccc(-n2nnnc2CN2CCN(S(=O)(=O)N(C)C)CC2)cc1,756.0
46571,COc1cccc(N2N=N[C@H]3C(=O)N(c4ccc(OC)c(OC)c4)C(=O)[C@H]32)c1,851.8
46572,N#CCCN1CCN(c2ccc(NC(=O)c3ccc(Br)cc3)c(C(=O)O)c2)CC1,677.7
46573,CCOC(=O)c1ccc(N2C=C(C#N)S(=O)(=O)c3ccccc32)cc1,917.4
46574,COc1ccc(Cn2nc3c(S(=O)(=O)N4CCc5ccccc5C4)cccn3c2=O)cc1,946.5
46575,COC(=O)c1cccc(N=C(O)c2nc(C)oc2C)c1,839.6
46576,COc1ccc(N2CCN(C(=O)c3cc4c(s3)CCN(C(C)=O)C4)CC2)cc1,673.8
46577,Cc1csc(-c2cc(S(=O)(=O)NC3CCCC3)cn2CC(=O)N2CCCCC2)n1,933.8
46578,COCCn1cc(CCN=C(O)Nc2ccc(Br)cc2)c2cccnc21,777.5
46579,CCC(=O)N(C1CCOCC1)C1CCN(S(=O)(=O)c2cccc(C)c2)CC1,836.2
46580,CCOc1ccccc1N=C(O)N1CCc2nc(OCCOC)ccc2C1,870.9
46581,CC(C)N1C(=O)C2(CCCC2)[C@@H]1C(=O)N1CCc2ccccc21,780.2
46582,Cc1noc(-c2cc(=O)n(CC(O)=Nc3cc(F)cc(F)c3)c3ccccc23)n1,903.8
46583,OC(=NC1CCCCCC1)[C@H]1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,815.6
46584,CC(C)(C)N=C(O)CSc1nc(O)c2nc[nH]c2n1,562.8
46585,Cc1nc(-c2cn(C(C)C)c3ncccc23)sc1C(=O)N1CCN(C(C)C)CC1,621.8
46586,CC(O)=Nc1ccc(NC(=O)Cn2nc(C(=O)N3CCCCC3)c3ccccc32)cc1,678.3
46587,CCOc1ccc(-c2ccc(=O)n(CCc3nc(-c4ccc(F)cc4)no3)n2)cc1,815.4
46588,O=S(=O)(c1ccc(Cl)s1)N1CCC[C@@H](C(O)=Nc2nnc(-c3ccno3)o2)C1,756.6
46589,COc1ccc(OC)c(N=C(O)Cn2ncc3c(c2=O)N(C2CC2)C(=O)CS3)c1,724.2
46590,COc1cccc(C(=O)N2CCC(Oc3nc4c(C)ccc(C)c4s3)CC2)c1OC,1216.2
46591,Cc1nnc(N2CCC[C@@H](C(O)=NCc3ccco3)C2)c2nn(-c3ccccc3)c(C)c12,679.6
46592,COc1ccc(-c2nnc(COc3ccc(N=C(O)c4ccc(C)s4)cc3)o2)cc1,920.9
46593,Cc1ccc(C)c(N2CCN(c3ccnc(SCC(O)=Nc4ccc(Cl)cc4F)n3)CC2)c1,1136.8
46594,Cc1cc2nn(CC(O)=Nc3cc(F)ccc3C)c(=O)n2c(-c2ccccc2)n1,627.0
46595,Cc1nc(N2CCN(c3ccccn3)CC2)nc2c1C(=O)C[C@@H](C)C2,652.4
46596,O=C(Cn1c(=O)oc2ccccc21)N1C[C@@H]2C[C@H](C1)Cn1c2cccc1=O,587.8
46597,O=S(=O)(CCOc1ccccc1)NCc1ccccc1,673.7
46598,CC(C)(C)N=C(O)N1CCOc2ccccc21,891.9
46599,CC(C)(C)N=C(O)C1CCN(S(=O)(=O)c2cc(-c3noc(C4CCC4)n3)cs2)CC1,1026.6
46600,COc1ccccc1-c1nnc(SCC(=O)N2CCc3ccccc32)o1,838.8
46601,CCc1cc(O)nc(SCC(O)=Nc2nc[nH]n2)n1,524.5
46602,Cc1ccccc1Oc1nccnc1N1CCC[C@H](C(O)=NCc2ccc(Br)cc2)C1,960.4
46603,Cc1cc(C)n(CC(=O)N2CCCCCCN=C(O)[C@@H]3CCCC[C@@H]32)n1,715.4
46604,CCCNc1cc(N2CCC(CCC(=O)N3CCN(c4ccccc4)CC3)CC2)ncn1,603.3
46605,CC(C)CN1CCN(C(=O)[C@@H]2CC(=O)N(CCc3ccccc3)C2)CC1,579.9
46606,O=C(c1ccc(F)cc1)N1CCc2c(C(O)=NCc3cccs3)cccc21,857.5
46607,COc1cccc(-c2cn3ccn(-c4ccc(Br)cc4)c(=O)c3n2)c1,865.5
46608,Cc1cc(=O)n(CC(=O)Nc2ccc(Br)cc2)c(N2CCOCC2)n1,712.1
46609,CCOc1ccccc1-c1nc(Cc2noc(-c3ccccc3)n2)c(C)o1,1174.7
46610,Cc1cc(C)c(NS(=O)(=O)c2c(C)cc(C)cc2C)c(C)c1,1124.2
46611,O=C(c1csc(S(=O)(=O)N2CCC(C(O)=Nc3cccc(F)c3)CC2)c1)N1CCCC1,828.7
46612,COc1ccccc1N=C(O)c1csc2c1CCCC2,1193.6
46613,Cc1ccc(N2C=NS(=O)(=O)c3cccnc32)cc1C,840.0
46614,CCN1C(=O)COc2ccc(-c3noc(-c4ccccc4F)n3)cc21,1071.0
46615,CCOc1ccc(Cc2nc(-c3ccc4c(c3)nc(C)c(=O)n4C)no2)cc1OCC,969.9
46616,COCCn1cc(C(O)=NC2CCCC2)c2nn(-c3ccccc3)c(=O)c-2c1,843.2
46617,CCOC(=O)Cc1ccc(NC(=O)N2CCN(c3nc4ccccc4nc3C(F)(F)F)CC2)cc1,1076.1
46618,COc1ccc(CN=C(O)c2c(C)sc3ccn(C)c(=O)c23)c(OC)c1,743.3
46619,Cc1ccc(/C=C/S(=O)(=O)N2CC(c3nc(-c4ncccn4)no3)C2)cc1,729.4
46620,Cc1ccc(C2=NOC3(CCN(C(=O)COc4ccc(Cl)cc4)CC3)N2)cc1,935.0
46621,CCCCS(=O)(=O)N1CC=C(c2cn(C)c3ncccc23)CC1,879.3
46622,CCCn1ccc2oc(C)c(C(O)=NCc3c(C)cc(C)cc3C)c2c1=O,1204.3
46623,CC(C)OCCCN=C(O)C1CCN(S(=O)(=O)c2ccc(-c3noc(C4CC4)n3)cc2)CC1,889.6
46624,COc1ccc([C@@H](O)CN2CCN(c3ncccn3)CC2)cc1,747.1
46625,Cc1nc(-c2ccc(-c3noc(CN=C(O)Cc4ccc(Cl)cc4)n3)cc2)cs1,990.0
46626,OC(=NC1CCCCC1)[C@@H]1CCCN(c2ncnc3c2nc2n3CCCCC2)C1,778.0
46627,CC(C)CCN=C(O)CN1C(=O)CCn2nc(-c3cn(C)c4ccccc34)cc21,806.9
46628,COCC(=O)N1CC[C@@H](Oc2nccnc2N2CCOCC2)C1,583.6
46629,Cc1noc(CNS(=O)(=O)c2ccc(OC(F)(F)F)cc2)n1,817.6
46630,O=C(C1=CN(c2cc(F)cc(F)c2)c2ccccc2S1(=O)=O)N1CCCCC1,873.0
46631,CC(C)CN1CCN(C(=O)COc2ccc(N=C(O)C3CC3)cn2)CC1,569.5
46632,Cn1cc2c3c(cccc31)CN(C(=O)c1ccccc1F)CC2,874.6
46633,CC[C@@H](C)N=C(O)Cn1nc(-c2nc(-c3cccc(C)c3)no2)c2ccccc21,1171.6
46634,OC(=NCCc1c[nH]c2ccccc12)C1CCN(c2nc3ccccc3[nH]2)CC1,614.8
46635,O=C1C[C@@H](c2nnc(N=C(O)Cc3cccc(F)c3)o2)CN1c1ccc(Cl)cc1,800.2
46636,Cc1ccc(NC(=O)N2CCC(N3CCN(Cc4ccc(F)cc4)C(=O)C3=O)CC2)cc1C,774.2
46637,Cn1ncc(Br)c1C(=O)N1CCC[C@H]1c1ccc(F)cc1,831.7
46638,Cc1cc(C)cc(N=C(O)Cn2c(=O)n(-c3ccc(F)cc3)c(=O)c3c2cc(C)n3C)c1,878.9
46639,O=c1cc(CSc2nc3ccccc3c(=NCc3ccc4c(c3)OCO4)[nH]2)nc2ccccn12,634.8
46640,CCc1ccc(-c2noc(CN3C(=O)COc4cc(C)ccc43)n2)cc1,1173.7
46641,Cc1cc(=NC(=O)C2CCN(C(=O)CSc3nnnn3C)CC2)[nH]o1,607.4
46642,COc1ccc([C@@H]2CC(=O)c3cnn(-c4nc5ccccc5[nH]4)c3C2)c(OC)c1,648.8
46643,Fc1cccc(-c2nc(-c3cn(-c4ccccc4)nn3)no2)c1,1044.3
46644,Cc1c(Cl)cccc1N1C[C@@H](c2nc3ccccc3[nH]2)CC1=O,576.6
46645,O=c1c(N2CCN(C(O)=Nc3ccc4c(c3)OCCO4)CC2)nc2ccccc2n1Cc1ccccc1,1006.5
46646,COc1ccc(-c2cc(=S)ss2)cc1,1090.8
46647,c1ccc(-c2nc(CSc3cc(N4CCOCC4)ncn3)cs2)cc1,816.8
46648,Cc1cnn(Cc2nc(-c3ccc(N=C(O)c4cccs4)cc3)oc2C)c1,879.0
46649,CCOC(=O)C1CCN(C(=O)[C@@H]2c3ccccc3C(=O)N(C)[C@H]2c2cccs2)CC1,810.3
46650,CCCN(C)c1nccnc1O[C@@H]1CCN(C(=O)C2CC2)C1,723.5
46651,Cc1ccc(C(O)=NCCc2sccc2C)cc1N=C1N[C@H]2CS(=O)(=O)C[C@H]2S1,685.0
46652,OC(=NCCN1CCCCC1)[C@@H]1CCCN(c2cnc3nccnc3c2)C1,562.0
46653,CCOCCCN=C(O)c1cc2sc(Cl)cc2n1C,938.6
46654,Cc1ccc2nc(N3CCN(c4ccc(F)cc4)CC3)c(-c3noc(C)n3)cc2c1,731.7
46655,CC[C@@H](C)N=C(O)c1nccnc1N=C(O)c1ccccc1,898.9
